  Ex = [mV]  ,  Ey = [mV]  ,Hx = [mV]  ,Hy = [mV]  ,Hz = [mV]  
  0.3580337  ,  -1.525879E-03  ,  0.7720947  ,  1.391602  ,  -81.54677  
  0.3956707  ,  6.225586E-02  ,  1.321411  ,  1.324463  ,  -82.1258  
  0.6089469  ,  0.1541138  ,  3.302002  ,  1.96228  ,  -81.73978  
  0.7421239  ,  0.1904297  ,  4.852295  ,  2.703857  ,  -84.1524  
  0.4410281  ,  1.312256E-02  ,  4.309082  ,  2.844238  ,  -84.44192  
  0.2576685  ,  -0.140686  ,  0.7141113  ,  1.690674  ,  -83.76639  
  0.6504441  ,  -2.929688E-02  ,  -3.051758E-03  ,  1.626587  ,  -83.09085  
  0.4612942  ,  0.0479126  ,  1.28479  ,  2.099609  ,  -82.1258  
  0.4062863  ,  3.204346E-02  ,  1.153564  ,  1.96228  ,  -85.21396  
  0.2846899  ,  -1.434326E-02  ,  -1.831055E-02  ,  1.40686  ,  -83.57337  
  0.2345073  ,  8.544922E-03  ,  -0.2258301  ,  1.165771  ,  -82.89784  
  0.4323426  ,  2.044678E-02  ,  0.3814697  ,  1.608276  ,  -78.55511  
  0.4255873  ,  1.373291E-02  ,  0.3967285  ,  1.599121  ,  -81.45026  
  0.438133  ,  2.563477E-02  ,  0.9429932  ,  1.9104  ,  -82.41531  
  0.4091814  ,  -7.324219E-03  ,  0.5371094  ,  1.873779  ,  -82.80133  
  0.4217271  ,  0.0177002  ,  0.3540039  ,  1.931763  ,  -80.09919  
  0.3754047  ,  2.990723E-02  ,  0.4516602  ,  1.78833  ,  -80.38871  
  0.5124419  ,  1.220703E-02  ,  9.460449E-02  ,  1.654053  ,  -79.52016  
  0.4661194  ,  -1.800537E-02  ,  -0.3326416  ,  1.535034  ,  -79.23064  
  0.4188319  ,  5.79834E-03  ,  -0.1586914  ,  1.35498  ,  -77.49355  
  0.381195  ,  1.190186E-02  ,  0.1861572  ,  1.28479  ,  -78.16909  
  0.2219616  ,  -1.525879E-02  ,  -0.1373291  ,  1.068115  ,  -77.59007  
  0.1071206  ,  -0.0201416  ,  -0.9735107  ,  0.7110596  ,  -78.07259  
  0.7565997  ,  0.0491333  ,  7.324219E-02  ,  1.538086  ,  -78.26559  
  0.8830213  ,  -1.251221E-02  ,  -0.213623  ,  2.023315  ,  -79.32716  
  0.6465839  ,  -4.272461E-02  ,  -0.8422852  ,  2.059937  ,  -79.13414  
  0.2567034  ,  -4.882813E-03  ,  -0.6652832  ,  1.531982  ,  -77.39705  
  5.404283E-02  ,  0.0100708  ,  -0.7232666  ,  1.055908  ,-76432
  0.6649199  ,  2.258301E-02  ,  -0.491333  ,  1.263428  ,  -72.6683  
  0.6311431  ,  9.155273E-03  ,  -0.604248  ,  1.165771  ,  -76.23899  
  0.7160675  ,  7.324219E-03  ,  -0.5645752  ,  1.956177  ,  -75.85297  
  0.4786651  ,  1.495361E-02  ,  -0.8483887  ,  1.669312  ,  -77.20404  
  0.591576  ,  2.532959E-02  ,  -0.9277344  ,  1.535034  ,  -75.37045  
  0.5780653  ,  1.434326E-02  ,  -0.9765625  ,  1.501465  ,  -78.3621  
  0.57324  ,  6.408691E-03  ,  -0.8270264  ,  1.724243  ,  -77.59007  
  0.5703449  ,  8.239746E-03  ,  -0.9246826  ,  1.602173  ,  -77.10754  
  0.7874812  ,  7.324219E-03  ,  -0.970459  ,  1.812744  ,  -74.98443  
  0.7672152  ,  1.525879E-02  ,  -1.05896  ,  1.727295  ,  -75.85297  
  0.8492445  ,  7.995605E-02  ,  -3.051758E-03  ,  1.99585  ,  -75.65996  
  0.7701104  ,  4.516602E-02  ,  0.213623  ,  2.005005  ,  -75.75646  
  0.5027913  ,  4.547119E-02  ,  0.1159668  ,  1.522827  ,  -74.5019  
  0.4738398  ,  1.831055E-02  ,  -0.1251221  ,  1.306152  ,  -75.56345  
  0.6938714  ,  1.098633E-02  ,  -0.3875732  ,  1.730347  ,  -74.5984  
  0.5481488  ,  -2.502441E-02  ,  -1.342773  ,  1.693726  ,  -72.95782  
  0.6378984  ,  5.493164E-03  ,  -1.281738  ,  1.687622  ,  -73.63335  
  0.7218578  ,  6.835938E-02  ,  0.5279541  ,  2.276611  ,  -71.02772  
  0.6793956  ,  5.584717E-02  ,  0.4516602  ,  2.1698  ,  -74.4054  
  0.7614249  ,  8.148193E-02  ,  1.486206  ,  2.249146  ,  -72.4753  
  0.8473144  ,  9.033203E-02  ,  1.574707  ,  2.230835  ,  -73.24734  
  0.7044869  ,  5.706787E-02  ,  0.3967285  ,  1.94397  ,  -70.25568  
  0.66878  ,  4.394531E-02  ,  0.1312256  ,  1.803589  ,  -73.53685  
  0.7759007  ,  8.239746E-02  ,  0.1708984  ,  1.779175  ,  -72.6683  
  0.9592603  ,  0.1202393  ,  1.446533  ,  2.166748  ,  -73.34384  
  0.6755354  ,  7.141113E-02  ,  1.33667  ,  1.901245  ,  -73.15083  
  0.6803607  ,  7.507324E-02  ,  1.135254  ,  1.782227  ,  -74.69491  
  0.6842209  ,  0.100708  ,  1.113892  ,  1.748657  ,  -74.79141  
  0.6214926  ,  0.1065063  ,  1.043701  ,  1.577759  ,  -75.94948  
  0.8299435  ,  0.1025391  ,  0.7354736  ,  1.702881  ,  -75.27394  
  0.8656504  ,  9.033203E-02  ,  0.5615234  ,  1.873779  ,  -76.04598  
  0.7672152  ,  0.1086426  ,  0.5004883  ,  1.907349  ,  -74.79141  
  0.8511746  ,  0.1565552  ,  1.693726  ,  2.059937  ,  -72.5718  
  0.8135377  ,  0.1055908  ,  1.44043  ,  1.828003  ,  -72.4753  
  0.801957  ,  0.1495361  ,  1.550293  ,  1.84021  ,  -71.99277  
  0.763355  ,  0.1379395  ,  1.477051  ,  1.742554  ,  -75.75646  
  0.745019  ,  0.1409912  ,  2.316284  ,  2.011108  ,  -75.46695  
  0.7006267  ,  9.613037E-02  ,  1.895142  ,  1.937866  ,  -75.85297  
  0.5481488  ,  0.1489258  ,  1.443481  ,  1.715088  ,  -74.21239  
  0.5433235  ,  0.1446533  ,  1.446533  ,  1.638794  ,  -77.01103  
  0.7807259  ,  0.1715088  ,  1.776123  ,  1.806641  ,  -77.30054  
  0.801957  ,  0.1873779  ,  1.983643  ,  1.889038  ,  -77.87958  
  0.6523742  ,  0.1644897  ,  1.879883  ,  1.879883  ,  -76.62501  
  0.5278826  ,  0.1617432  ,  1.748657  ,  1.776123  ,  -78.16909  
  0.5240225  ,  0.1757813  ,  1.831055  ,  1.596069  ,  -77.78307  
  0.6002614  ,  0.1791382  ,  1.78833  ,  1.400757  ,  -77.68657  
  0.6571994  ,  0.1672363  ,  1.815796  ,  1.586914  ,  -76.62501  
  0.5761352  ,  0.161438  ,  1.486206  ,  1.480103  ,  -77.39705  
  0.7334384  ,  0.2056885  ,  1.486206  ,  1.577759  ,  -77.10754  
  0.8424891  ,  0.2255249  ,  1.968384  ,  1.895142  ,  -77.78307  
  0.3522435  ,  0.2261353  ,  2.389526  ,  1.638794  ,  -77.10754  
  1.012338  ,  0.2438354  ,  2.182007  ,  2.127075  ,  -74.98443  
  0.9911069  ,  0.2313232  ,  2.059937  ,  2.044678  ,  -78.26559  
  0.9582952  ,  0.2392578  ,  1.968384  ,  2.258301  ,  -78.65162  
  0.9988273  ,  0.269165  ,  2.572632  ,  2.416992  ,  -79.61667  
  0.9766312  ,  0.2267456  ,  2.374268  ,  2.383423  ,  -78.26559  
  0.9293437  ,  0.206604  ,  2.059937  ,  2.175903  ,  -81.06424  
  0.9901419  ,  0.1818848  ,  1.193237  ,  1.879883  ,  -81.35376  
  0.9254835  ,  0.1937866  ,  1.165771  ,  1.885986  ,  -81.93279  
  0.7112423  ,  0.2090454  ,  0.958252  ,  1.367188  ,  -81.35376  
  0.7585297  ,  0.2539063  ,  1.202393  ,  1.168823  ,  -82.41531  
  0.7025568  ,  0.2593994  ,  1.513672  ,  1.040649  ,  -81.45026  
  0.5568342  ,  0.2078247  ,  0.5950928  ,  0.7751465  ,  -81.54677  
  0.4255873  ,  0.2624512  ,  1.119995  ,  0.8209229  ,  -80.48521  
  0.5384982  ,  0.2352905  ,  1.269531  ,  1.101685  ,  -81.83628  
  0.4738398  ,  0.2252197  ,  1.379395  ,  1.403809  ,  -81.83628  
  0.4255873  ,  0.2770996  ,  1.748657  ,  1.278687  ,  -82.80133  
  0.8309085  ,  0.2737427  ,  2.377319  ,  1.855469  ,  -82.41531  
  0.954435  ,  0.1797485  ,  1.040649  ,  2.325439  ,  -79.80968  
  0.9013572  ,  0.1690674  ,  0.8728027  ,  2.194214  ,  -82.80133  
  0.7112423  ,  0.2307129  ,  0.5462646  ,  1.68457  ,  -81.25726  
  0.7083471  ,  0.2627563  ,  0.6652832  ,  1.431274  ,  -82.31881  
  0.7363336  ,  0.2444458  ,  0.5706787  ,  1.394653  ,  -80.38871  
  0.6958014  ,  0.2313232  ,  0.4577637  ,  1.281738  ,  -83.86289  
  0.6620247  ,  0.2377319  ,  0.6500244  ,  1.330566  ,  -81.73978  
  0.6282479  ,  0.1992798  ,  -1.220703E-02  ,  1.287842  ,  -81.83628  
  0.6166673  ,  0.1977539  ,  -0.5187988  ,  1.364136  ,  -81.06424  
  0.6002614  ,  0.1937866  ,  -0.567627  ,  1.333618  ,  -82.1258  
  0.5857857  ,  0.1855469  ,  -0.7568359  ,  1.293945  ,  -81.25726  
  0.6060517  ,  0.1940918  ,  -0.8605957  ,  1.278687  ,  -81.45026  
  0.6581645  ,  0.1730347  ,  -1.092529  ,  1.177979  ,  -80.09919  
  0.7208928  ,  0.1504517  ,  -1.867676  ,  0.9216309  ,  -81.16075  
  0.6263178  ,  0.1901245  ,  -1.94397  ,  0.7598877  ,  -81.16075  
  0.5664847  ,  0.1626587  ,  -2.081299  ,  0.668335  ,  -82.0293  
  0.572275  ,  0.1742554  ,  -2.285767  ,  0.7720947  ,  -80.58172  
  0.6185974  ,  0.1870728  ,  -1.849365  ,  0.9643555  ,  -81.45026  
  0.6456189  ,  0.1672363  ,  -1.425171  ,  1.367188  ,  -81.73978  
  0.5105118  ,  0.1278687  ,  -1.959229  ,  1.309204  ,  -80.87123  
  0.4024261  ,  0.1239014  ,  -2.600098  ,  1.016235  ,  -80.38871  
  0.3532085  ,  0.1202393  ,  -2.74353  ,  0.8422852  ,  -76.23899  
  0.3107463  ,  0.1055908  ,  -2.893066  ,  0.7110596  ,  -80.00269  
  0.5693798  ,  0.178833  ,  -2.749634  ,  0.8117676  ,  -78.94113  
  0.6417586  ,  0.2206421  ,  -1.049805  ,  1.647949  ,  -79.71317  
  -5.307778E-02  ,  0.1000977  ,  -2.694702  ,  0.1647949  ,-76432
  -2.123111E-02  ,  8.544922E-02  ,  -2.999878  ,  3.356934E-02  ,  -79.52016  
  0.1804645  ,  0.1300049  ,  -2.95105  ,  0.6561279  ,  -78.84463  
  0.3483832  ,  0.1516724  ,  -2.322388  ,  1.150513  ,  -79.03764  
  0.3609289  ,  0.1220703  ,  -2.752686  ,  1.010132  ,  -77.78307  
  0.3792649  ,  0.1141357  ,  -3.17688  ,  0.7171631  ,  -78.94113  
  0.3541736  ,  8.575439E-02  ,  -3.881836  ,  0.5432129  ,  -78.45861  
  0.4410281  ,  0.1123047  ,  -3.839111  ,  0.5950928  ,  -78.84463  
  0.4130417  ,  0.1638794  ,  -2.401733  ,  1.028442  ,  -76.81802  
  0.3483832  ,  0.161438  ,  -2.050781  ,  1.080322  ,  -77.01103  
  4.728748E-02  ,  0.1480103  ,  -1.873779  ,  0.7507324  ,  -75.37045  
  -4.825253E-03  ,  0.1226807  ,  -2.664185  ,  0.1739502  ,  -74.11588  
  0.3647891  ,  0.133667  ,  -2.697754  ,  0.8575439  ,  -74.69491  
  0.2016956  ,  0.1065063  ,  -2.780151  ,  1.269531  ,  -70.54519  
  0.152478  ,  9.124756E-02  ,  -2.941895  ,  1.135254  ,  -73.92287  
  4.053212E-02  ,  0.1364136  ,  -3.363037  ,  0.680542  ,  -71.99277  
  -1.930101E-03  ,  0.1257324  ,  -3.390503  ,  0.5187988  ,  -72.37879  
  0.1804645  ,  0.1693726  ,  -3.106689  ,  0.6225586  ,  -69.77316  
  0.1582683  ,  0.1644897  ,  -3.048706  ,  0.592041  ,  -72.76481  
  0.1167711  ,  0.2209473  ,  -1.968384  ,  0.9216309  ,  -71.99277  
  -9.264486E-02  ,  0.2285767  ,  -1.446533  ,  0.6011963  ,  -71.22073  
  0.2422277  ,  0.1473999  ,  -2.288818  ,  0.7873535  ,  -68.71159  
  0.2595986  ,  0.1031494  ,  -3.018188  ,  0.8728027  ,  -69.48363  
  0.1611634  ,  0.1028442  ,  -3.674316  ,  0.7629395  ,  -68.71159  
  0.1553731  ,  0.1519775  ,  -3.268433  ,  0.894165  ,  -68.80811  
  0.171779  ,  0.1690674  ,  -2.667236  ,  1.074219  ,  -67.65004  
  0.1746742  ,  0.1309204  ,  -3.005981  ,  0.9552002  ,  -68.80811  
  -4.535738E-02  ,  0.1397705  ,  -2.944946  ,  0.5828857  ,  -68.51859  
  -0.1457226  ,  0.1315308  ,  -2.941895  ,  0.3845215  ,  -68.71159  
  1.640586E-02  ,  9.216309E-02  ,  -3.994751  ,  0.5096436  ,  -67.74654  
  0.1022954  ,  0.1245117  ,  -4.135132  ,  0.7965088  ,  -63.88634  
  6.658849E-02  ,  0.1126099  ,  -4.205322  ,  0.6988525  ,  -66.9745  
  -8.685455E-03  ,  0.1324463  ,  -3.515625  ,  0.8789063  ,  -64.36887  
  7.141374E-02  ,  0.1382446  ,  -3.530884  ,  0.8178711  ,  -63.78984  
  0.1013303  ,  0.1043701  ,  -3.552246  ,  0.9979248  ,  -59.35061  
  3.956707E-02  ,  8.331299E-02  ,  -3.894043  ,  0.8209229  ,  -62.05275  
  2.412626E-02  ,  7.202148E-02  ,  -4.779053  ,  0.5065918  ,  -60.70168  
  6.658849E-02  ,  0.1290894  ,  -4.360962  ,  0.5645752  ,  -60.41216  
  7.334384E-02  ,  0.1870728  ,  -2.941895  ,  0.7080078  ,  -57.99953  
  8.299435E-02  ,  0.1809692  ,  -2.484131  ,  0.769043  ,  -58.48206  
  0.0974701  ,  0.1235962  ,  -2.722168  ,  0.7476807  ,  -57.2275  
  6.755354E-02  ,  7.904053E-02  ,  -3.771973  ,  0.491333  ,  -56.64846  
  -9.940021E-02  ,  0.1126099  ,  -3.872681  ,  0.50354  ,  -54.04283  
  -0.3030259  ,  0.1101685  ,  -3.90625  ,  0.2990723  ,  -54.23584  
  -0.2402976  ,  0.1211548  ,  -3.781128  ,  0.2868652  ,  -53.27079  
  -9.940021E-02  ,  9.796143E-02  ,  -3.75061  ,  0.6469727  ,  -53.4638  
  -0.1235265  ,  6.591797E-02  ,  -4.360962  ,  0.5737305  ,  -51.5337  
  -7.527395E-02  ,  9.277344E-02  ,  -4.06189  ,  0.5737305  ,  -47.57699  
  -9.843516E-02  ,  8.087158E-02  ,  -4.162598  ,  0.4699707  ,  -50.95467  
  0.1370372  ,  0.1327515  ,  -3.637695  ,  0.7537842  ,  -48.83155  
  0.2123111  ,  0.1489258  ,  -3.143311  ,  1.00708  ,  -48.92806  
  0.171779  ,  7.537842E-02  ,  -3.845215  ,  0.78125  ,  -45.06786  
  0.1322119  ,  6.195068E-02  ,  -3.970337  ,  0.6622314  ,  -48.73505  
  0.134142  ,  9.216309E-02  ,  -4.089355  ,  0.7110596  ,  -45.93641  
  0.114841  ,  0.1223755  ,  -3.494263  ,  0.7965088  ,  -44.77834  
  0.2161713  ,  0.1348877  ,  -2.825928  ,  1.11084  ,  -42.17271  
  0.1959053  ,  0.1171875  ,  -2.764893  ,  1.16272  ,  -42.94475  
  0.2557384  ,  6.103516E-02  ,  -3.216553  ,  1.104736  ,  -41.69018  
  0.1630936  ,  5.126953E-02  ,  -3.668213  ,  0.8575439  ,  -41.49717  
  0.1679188  ,  0.112915  ,  -3.186035  ,  0.8575439  ,  -39.47057  
  0.2595986  ,  0.1306152  ,  -2.755737  ,  1.126099  ,  -40.24261  
  0.400496  ,  0.1245117  ,  -2.566528  ,  1.464844  ,  -39.56707  
  0.2576685  ,  8.300781E-02  ,  -2.886963  ,  1.272583  ,  -39.37406  
  0.1051905  ,  5.310059E-02  ,  -3.286743  ,  0.8300781  ,  -37.82998  
  0.1650236  ,  4.943848E-02  ,  -3.488159  ,  0.7202148  ,  -39.18105  
  0.1862548  ,  0.0994873  ,  -2.972412  ,  0.8422852  ,  -38.98804  
  0.2219616  ,  0.1220703  ,  -2.404785  ,  0.894165  ,  -36.47891  
  0.3368027  ,  8.361816E-02  ,  -2.865601  ,  0.9857178  ,  -35.89988  
  0.5134069  ,  0.138855  ,  -2.575684  ,  1.470947  ,  -33.00473  
  0.4738398  ,  0.1269531  ,  -2.667236  ,  1.367188  ,  -36.47891  
  0.4545388  ,  0.1931763  ,  -1.083374  ,  1.89209  ,  -34.4523  
  0.5674497  ,  0.2114868  ,  -0.7751465  ,  1.766968  ,  -33.00473  
  0.6571994  ,  0.1184082  ,  -1.5625  ,  1.638794  ,  -26.92491  
  0.5597293  ,  0.0881958  ,  -1.846313  ,  1.51062  ,  -29.72356  
  0.1785344  ,  3.173828E-02  ,  -2.746582  ,  1.202393  ,  -28.27598  
  0.1621285  ,  4.089355E-02  ,  -2.679443  ,  1.18103  ,  -27.60044  
  0.2190665  ,  0.1287842  ,  -0.9307861  ,  1.626587  ,  -25.09131  
  0.1051905  ,  0.1260376  ,  -0.3326416  ,  1.452637  ,  -25.76685  
  0.1640586  ,  8.026123E-02  ,  -0.6988525  ,  1.202393  ,  -24.99481  
  0.2335422  ,  6.652832E-02  ,  -1.351929  ,  1.205444  ,  -24.8018  
  0.1640586  ,  0.1187134  ,  -1.318359  ,  1.153564  ,  -22.9682  
  0.1380022  ,  0.1345825  ,  -0.9429932  ,  1.123047  ,  -23.64374  
  0.1939752  ,  0.1113892  ,  -1.013184  ,  1.141357  ,  -21.71364  
  0.2653889  ,  0.1416016  ,  -0.7263184  ,  1.235962  ,  -19.0115  
  0.3358376  ,  0.1348877  ,  -0.9307861  ,  1.016235  ,  -18.72198  
  0.5857857  ,  0.1239014  ,  -1.28479  ,  1.644897  ,  -16.30935  
  0.5394633  ,  0.111084  ,  -1.400757  ,  1.538086  ,  -19.20451  
  0.3194318  ,  0.112915  ,  -1.379395  ,  1.217651  ,  -17.46741  
  0.3454881  ,  0.1422119  ,  -1.135254  ,  1.055908  ,  -17.46741  
  0.458399  ,  0.1538086  ,  -0.8605957  ,  1.254272  ,  -14.47576  
  0.4284824  ,  0.1361084  ,  -1.013184  ,  1.153564  ,  -17.2744  
  0.5240225  ,  0.1300049  ,  -1.33667  ,  1.18103  ,  -17.1779  
  0.4641893  ,  0.1498413  ,  -1.257324  ,  1.101685  ,  -17.46741  
  0.3503134  ,  0.178833  ,  -0.7324219  ,  0.8453369  ,  -14.66877  
  0.4863855  ,  0.151062  ,  -0.869751  ,  0.9643555  ,  -14.57226  
  0.6938714  ,  0.1333618  ,  -0.881958  ,  1.397705  ,  -12.15964  
  0.5587643  ,  0.1068115  ,  -1.428223  ,  1.171875  ,  -11.4841  
  0.5867507  ,  0.1495361  ,  -1.721191  ,  0.9002686  ,  -9.264485  
  0.6938714  ,  0.1635742  ,  -1.394653  ,  1.00708  ,  -9.940021  
  0.8328387  ,  0.1779175  ,  -0.9643555  ,  1.132202  ,  -8.009919  
  0.7759007  ,  0.1989746  ,  -0.6103516  ,  1.126099  ,  -6.948364  
  0.6803607  ,  0.1931763  ,  -0.6774902  ,  1.025391  ,  -7.334384  
  0.8338037  ,  0.2056885  ,  -0.3509521  ,  1.773071  ,  -18.33596  
  0.7932715  ,  0.1940918  ,  -0.4394531  ,  1.678467  ,  -21.61713  
  0.667815  ,  0.2148438  ,  -0.1068115  ,  1.773071  ,  -20.84509  
  0.609912  ,  0.2038574  ,  -0.2441406  ,  1.608276  ,  -27.79346  
  0.66685  ,  0.2011108  ,  -0.7110596  ,  1.586914  ,  -30.97812  
  0.5935061  ,  0.1901245  ,  -0.8392334  ,  1.367188  ,  -34.16279  
  0.7035218  ,  0.1821899  ,  -0.8392334  ,  1.028442  ,  -38.02299  
  0.9042524  ,  0.1824951  ,  -0.4821777  ,  1.339722  ,  -40.33911  
  0.9100427  ,  0.1742554  ,  -0.2685547  ,  1.504517  ,  -39.95309  
  0.820293  ,  0.1873779  ,  -0.3143311  ,  1.318359  ,  -41.01465  
  0.7546695  ,  0.227356  ,  0.177002  ,  1.165771  ,  -39.56707  
  0.7672152  ,  0.1846313  ,  -0.2044678  ,  1.193237  ,  -38.98804  
  0.8627552  ,  0.1757813  ,  -0.5401611  ,  1.370239  ,  -34.83832  
  1.036464  ,  0.1852417  ,  -0.1434326  ,  1.71814  ,  -32.5222  
  0.9775962  ,  0.1843262  ,  0.3204346  ,  2.01416  ,  -26.15287  
  0.8251182  ,  0.1577759  ,  -0.2380371  ,  1.538086  ,  -23.45073  
  0.9766312  ,  0.1629639  ,  -0.4638672  ,  1.303101  ,  -21.52063  
  1.159991  ,  0.2212524  ,  9.765625E-02  ,  1.44043  ,  -20.45907  
  1.130074  ,  0.2114868  ,  5.493164E-02  ,  1.358032  ,  -23.74024  
  1.216929  ,  0.2209473  ,  0.6011963  ,  1.68457  ,  -24.8983  
  1.217894  ,  0.2276611  ,  0.5126953  ,  1.626587  ,  -24.31927  
  1.189907  ,  0.1367188  ,  -0.8239746  ,  1.538086  ,  -16.98489  
  1.153235  ,  0.1184082  ,  -1.156616  ,  1.422119  ,  -18.91499  
  1.255531  ,  0.1345825  ,  -1.452637  ,  1.528931  ,  -13.89673  
  1.307644  ,  0.1779175  ,  -0.7293701  ,  1.724243  ,  -13.02818  
  1.34142  ,  0.2346802  ,  0.4058838  ,  1.843262  ,  -10.51905  
  1.315364  ,  0.2313232  ,  0.6317139  ,  1.739502  ,  -10.61556  
  1.277727  ,  0.199585  ,  0.5828857  ,  1.596069  ,  -8.685454  
  1.406079  ,  0.1538086  ,  -0.1068115  ,  1.63269  ,  -8.492445  
  1.765077  ,  0.1400757  ,  -0.5340576  ,  2.371216  ,  -6.369333  
  1.590403  ,  0.1449585  ,  -0.7080078  ,  2.230835  ,  -6.755353  
  1.391603  ,  0.1391602  ,  -0.9918213  ,  1.858521  ,  -5.693798  
  1.499689  ,  0.1373291  ,  -1.187134  ,  1.885986  ,  -6.755353  
  1.62225  ,  0.1815796  ,  -0.2441406  ,  2.301025  ,  -6.948364  
  1.623215  ,  0.1467896  ,  -0.3295898  ,  2.334595  ,  -7.913414  
  1.512234  ,  9.216309E-02  ,  -1.083374  ,  2.011108  ,  -6.562344  
  1.601984  ,  0.1257324  ,  -1.065063  ,  1.852417  ,  -6.272829  
  1.729371  ,  0.1580811  ,  -0.4425049  ,  1.986694  ,  -6.176323  
  1.997655  ,  0.1324463  ,  -0.289917  ,  2.349854  ,  5.404283  
  1.956157  ,  0.118103  ,  -0.4180908  ,  2.227783  ,  2.123111  
  1.884744  ,  8.666992E-02  ,  -1.095581  ,  2.114868  ,  7.237879  
  1.851932  ,  9.307861E-02  ,  -1.083374  ,  2.18811  ,  7.237879  
  1.695594  ,  6.896973E-02  ,  -1.074219  ,  2.191162  ,  11.87012  
  1.658922  ,  5.767822E-02  ,  -1.119995  ,  2.105713  ,  9.071475  
  1.588473  ,  3.601074E-02  ,  -0.9307861  ,  2.194214  ,  10.32604  
  1.43696  ,  5.004883E-02  ,  -1.104736  ,  1.870728  ,  8.106424  
  1.472667  ,  6.378174E-02  ,  -0.5310059  ,  1.681519  ,  7.913414  
  1.546011  ,  -3.051758E-04  ,  -1.248169  ,  1.773071  ,  8.39594  
  1.509339  ,  5.79834E-03  ,  -1.950073  ,  1.956177  ,  11.67711  
  1.377127  ,  5.981445E-02  ,  -1.092529  ,  1.989746  ,  11.00158  
  1.33563  ,  0.0793457  ,  0.2685547  ,  2.020264  ,  6.755353  
  1.32984  ,  6.835938E-02  ,  0.5737305  ,  2.01416  ,  5.404283  
  1.338525  ,  3.997803E-02  ,  0.4241943  ,  1.702881  ,  8.39594  
  1.751567  ,  0.0479126  ,  0.3143311  ,  2.334595  ,  9.264485  
  1.757357  ,  4.089355E-02  ,  0.3143311  ,  2.74353  ,  8.97497  
  1.720685  ,  6.896973E-02  ,  0.6439209  ,  2.69165  ,  11.87012  
  1.683048  ,  0.0567627  ,  0.5371094  ,  2.566528  ,  8.299435  
  1.759287  ,  5.401611E-02  ,  0.7446289  ,  2.236938  ,  10.71206  
  1.785344  ,  3.875732E-02  ,  0.378418  ,  1.968384  ,  16.79188  
  2.017921  ,  0.0692749  ,  0.8972168  ,  2.536011  ,  27.40743  
  1.990899  ,  4.699707E-02  ,  0.7232666  ,  2.493286  ,  24.22277  
  1.955192  ,  5.157471E-02  ,  0.2563477  ,  2.508545  ,  24.99481  
  1.981249  ,  9.460449E-02  ,  0.5523682  ,  2.386475  ,  26.53889  
  1.99862  ,  0.1281738  ,  1.135254  ,  2.133179  ,  29.14453  
  1.983179  ,  0.1226807  ,  1.422119  ,  2.023315  ,  28.46899  
  2.065208  ,  8.911133E-02  ,  0.9613037  ,  1.959229  ,  30.97812  
  2.164608  ,  0.1055908  ,  0.8270264  ,  2.11792  ,  31.94317  
  2.0903  ,  0.1464844  ,  1.431274  ,  2.340698  ,  33.10123  
  2.131797  ,  0.1586914  ,  1.870728  ,  2.462769  ,  32.5222  
  2.216721  ,  0.1419067  ,  1.757813  ,  2.404785  ,  34.3558  
  2.409731  ,  0.1663208  ,  1.885986  ,  2.377319  ,  35.70687  
  2.453159  ,  0.1412964  ,  1.525879  ,  2.005005  ,  37.25095  
  2.475355  ,  0.1828003  ,  2.209473  ,  2.175903  ,  38.3125  
  2.433857  ,  0.1693726  ,  2.120972  ,  2.078247  ,  34.93483  
  2.444473  ,  0.1550293  ,  2.243042  ,  2.505493  ,  37.73347  
  2.38657  ,  0.1531982  ,  2.185059  ,  2.523804  ,  38.98804  
  2.176189  ,  0.1437378  ,  1.68457  ,  2.163696  ,  41.49717  
  2.115391  ,  0.1342773  ,  1.565552  ,  2.023315  ,  38.50552  
  2.104775  ,  0.1766968  ,  1.934814  ,  1.913452  ,  38.69852  
  2.264009  ,  0.1782227  ,  2.331543  ,  2.102661  ,  39.37406  
  2.48983  ,  0.1361084  ,  1.565552  ,  2.325439  ,  43.71679  
  2.464739  ,  0.1248169  ,  1.065063  ,  2.127075  ,  42.75174  
  2.522642  ,  0.1370239  ,  0.7324219  ,  1.992798  ,  41.49717  
  2.39236  ,  0.2053833  ,  1.657104  ,  1.940918  ,  39.85659  
  2.372094  ,  0.1950073  ,  2.145386  ,  1.959229  ,  40.53212  
  2.266904  ,  0.1760864  ,  1.797485  ,  1.803589  ,  39.66358  
  2.337353  ,  0.2035522  ,  1.525879  ,  1.644897  ,  40.43562  
  2.467634  ,  0.2493286  ,  2.148438  ,  1.919556  ,  39.66358  
  2.627833  ,  0.2096558  ,  1.760864  ,  2.044678  ,  41.9797  
  2.416487  ,  0.1113892  ,  -2.172852  ,  0.7293701  ,  45.64689  
  2.3885  ,  0.111084  ,  -2.270508  ,  0.6134033  ,  42.36572  
  2.460879  ,  0.340271  ,  1.803589  ,  1.855469  ,  42.46222  
  2.358584  ,  0.3240967  ,  3.549194  ,  2.340698  ,  41.69018  
  2.488865  ,  0.2502441  ,  2.896118  ,  2.264404  ,  43.71679  
  2.430962  ,  0.2371216  ,  2.655029  ,  2.11792  ,  41.11115  
  2.258218  ,  0.241394  ,  2.084351  ,  1.757813  ,  42.55873  
  2.403941  ,  0.3305054  ,  2.990723  ,  1.913452  ,  44.0063  
  2.511062  ,  0.2325439  ,  3.24707  ,  2.401733  ,  47.6735  
